content_id,content,subject,sentiment_value,sentiment_word
oeXhM9Ds1Op7YBcL,没问题 写的是全合成 个人觉得是全合成里面比较次的那种 但是用这个机油肯定是没问题的 不会损坏发动机 是标准的原厂机油 反天津这边用车条件也不好 建议还是5000公里一换 没毛病,动力,0,
Yt2AMXpmaOizrD6k,南京优惠2万2，你对比看看    ,价格,0,
x6LtJFzHY0i3os4N,我森林人就是上下班用，真好开。 楼兰太笨拙了吧，不过要是家庭用，肯定比森林人宽敞，舒适,空间,0,
x6LtJFzHY0i3os4N,我森林人就是上下班用，真好开。 楼兰太笨拙了吧，不过要是家庭用，肯定比森林人宽敞，舒适,舒适性,0,
gN7GoSivJpDZHlmf,这些配置都是后期可以改的。动力操控都一样的,操控,0,
gN7GoSivJpDZHlmf,这些配置都是后期可以改的。动力操控都一样的,动力,0,
7fvSq4H65McaUZoJ,2018款的大概优惠最少3000以上，16款的优惠最少12000以上！这车在我们这算很很小众，土豪车多，    ,价格,0,
rLx1j3lEVun8WcT5,发动机是给发动机降温的，有损耗是很正常的现象，要觉得少想要添加，就回4s保养的时候让他们给添加原厂防冻液，防冻液在上下限中间位置即可，切不可不同品牌的防冻液混加，同颜色的也不行，满意请采纳，谢谢！,动力,0,
iX1eJwVrv2dCloHb,想请教一个问题，d1spec刹车会有仿品吗？,安全性,0,
GUIupX5Mrj98Vdol,这么一点儿伤估计不会给你换门吧，能换就换，实在不能换，要钣金然后喷漆，做工好就可,内饰,0,
hfK1amnCLvj3QU4s,同2.5，同后悔。很多贴子里都说2.5动力够用了，千万不要相信这句话，能上xt一定要上xt。,动力,0,
KeOhqzSYVAXFsWfa,买3送一，680一次，确实不贵，保险我可以给你个参考，我2.5豪华，12月也是第二次上车险，昨天平安销售说双11搞活动，具体商业险(3者100万)3765元，现金优惠679元，车船费我2.5的是720元，我没违章交强险760……,价格,0,
68iH7tGu4VIbwWEX,大灯可以换个大灯总成，你要换发动机的话！！！！所以，你考虑下以后在路上驰骋时的感受，个人还是推荐XT，在预算许可的情况下   ,动力,0,
LlVpbGmCz5QPj6Re,可以用，会增加油耗，年检可能有麻烦,油耗,0,
FlkRJh6u3qoPVgXd,优惠好少，还不如18款，你看看18款的配置啊,价格,0,
mpLYIgyNS890ioM6,刚刚10wkm换两个。自费1800元。材料 工时    ,内饰,0,
I0Tn4DHkizSNKOWw,大连2018款也没有优惠！    ,价格,0,
9KEgb8IpF4NTQGsk,18款进气格栅是黑色的 然后 仪表台导航上的小屏应该更新 可以显示车轮动态,配置,0,
gVDroaiy5G7bjQEA,黑子来了 看看你个人资料，这个价格打九折你买不？    ,价格,0,
eszptPl42EQZCXKL,呃，这个加重发动机负载啊，油耗会不会上升？积碳现象会不会出现？,油耗,0,
1n3cTX4QkNFyLotY,这是我看到最强悍的改装，加油,油耗,0,
cOqnGdv96rl8xuzC,空调压缩机间歇性工作，所以发动机转数也随之变化。,动力,0,
S9odOTjlw0M5A3Wt,我有一辆10年的2.5豪华导航版的。一点问题都没有阿。,配置,1,一点问题都没有
u9KqSb50Nh8XFViP,我不认同你观点，说明书上说20油是最佳燃油经济性，但炎热地区应适当提高机油黏度，增加发动机润滑性.    ,动力,0,
F5WiEGJjkOd3uLfr,FB 发动机不烧机油的属于稀罕物，比大熊猫都少   ,动力,0,
lcbPsuxnAq46oWLy,你的消耗，我可以百分百确定烧机油，不信上高速开了2000公里试试，特别是S模式，百分百亮灯   ,动力,0,
u87zsqPJ3Z0hgOoc,不灵活有什么影响或症状？我的同款刹车倒车易啸叫,安全性,0,
mU2wuHWsAa8ld7zC,我的优惠10000送膜 下护板 地盘装甲 新疆的    ,价格,0,
0PZb1BmHl9TcngyY,一般的车首保都是免费的豪车就不知道了，首保就是换机油机滤还有就是检查下各个连接螺丝胎压，灯光,动力,0,
yXwnWZMxqYS8uV6O,我这个十万以后不烧了，十月份跑了七千多，来回都是长时间高速，一天一千多那种，机油没问题，具体原因不详。总之，现在出门跑长途不用为机油的事担心了,动力,0,
OrSfJHjR87qbXm3i,比crv多用1升机油 工时费多40 其他一样    ,动力,0,
o5DhzwqsFNpHYajM,你们4S还加钱换530，我问了我们的四S，说前几个月都是020的，最近两个月定不到020的，所以后都改530了，说530对车没任何坏影响，让我放心用。    ,舒适性,0,
vHDuRzJrFnecxy7W,06年，16万公里。改了拉力蓝，金色18寸STI轮毂，金B刹车，tein短弹簧，运动中网，拓乐行李架，原车轮毂轮胎，弹簧，中网都还在，方便验车。15万换的正时，一直是通州汇通斯巴鲁保养。价格880000   ,价格,0,
vGKDmsorFkTJORUN,13款14年11月提车明天出保加美孚授权店5升5w30以前机油消挺大不到保养5000会报警,动力,0,
k09SWvINp1Esd6Yz,65000保养也是加5W30半合成的机油也是加5升比0W20更便宜.消耗机油会缓点但3000公里后加速声音大不到3300换油是美孚授权线下店5W30,动力,0,
pla6nY74yWhcEIet,发动机漏油问题维修可以一次性处理,动力,0,
GiCWexUJFVf9cuQr,13年的森刹车片还很厚,安全性,0,
eM2vcBmZ3dlu6IJR,请教我这款刹车的维修包用哪一款？据说是2008翼豹涡轮增压的原装刹车，第八，第九代，但不敢确定，最好能给个维修包链接。我的卡钳有一个”2”的字迹。                         ,安全性,0,
h8uSWOK3JM6aLb2Y,13款14年11月2.5上牌今年保险车船费.车损险.第三者100万.盗抢险.自燃险.不计免赔共3800元.在4s店办一张会员卡小保只换出光机油5升工时费不到600元,动力,0,
aZtqoMiYrxEU0fpF,老款4at，可以2600转弹射。问题也只有油耗了。,油耗,0,
zx6DRQsS8vhoiYeg,对，拖刹就是刹车没有完全释放，霸劲儿的意思    ,操控,0,
6thefwDQ0XdrSzs3,成都的4环路平时车流量正常速度哈    ,动力,0,
9PSZ0164rvUwiDVH,兄是哪里的?18款的有优惠吗?    ,价格,0,
2fbIEFtpmMBGcCen,橡胶自然老化，不影响使用。,舒适性,0,
nvDoCzeW6O0K5uSc,订的豪华导航，打算回来自己改运动前保险杠。电动尾门和无钥匙进入。,配置,0,
iB1E6oYkHZvMfbqj,冬天0-20可以 夏天5-30 夏天自驾游长途高速时间长0-40也不为过！ 粘度大油耗就大！提速也受影响！,油耗,0,
4VXwaiyv2gbEdFtq,四儿子应该用听诊器听出来，我的还没响，没到公里数应该    ,舒适性,0,
dmHIxfch6zyewoAC,楼主你好，一年三个月的库存车停放实在太久了不建议购买，如果楼主想提那就让他多优惠一点然后更换全车油。,价格,0,
4XOlikBTc6KnuPQI,现在没有车了，只有一台16款豪华版了，新车价格又没有优惠，这个车，质损车，车顶被刮了下，在板车上面，所以也想跟他们讨个好价钱！,价格,0,
aJBc4ShvAyLeg15V,楼主你好，请问你的是20T森林人吗，喜欢森林人每天论坛必看，本打算上2，5的，但怕烧机油，请教20T的怎样，谢谢！,动力,0,
nGodFybQUCYH2hES,现在烧机油有点大了！五千公里得四五升机油！我的是2.0的车   ,动力,0,
fMAdpOmVNFr6aKUH,差速器油  后差简单，两个螺丝一个放一个进。  前差麻烦点，螺丝有3个一个是加油口，加油口不好拆， 一个是油位溢出口。 一个放油的，有的大神换前差只拆油位溢出口跟放油口。  这样其实也许的，只要螺丝找对， 用软管弯进去溢出口，加到留出来就OK 了，。,动力,0,
bki6AtLSWsYNrpTM,满洲里加油，跳枪，然后一路向北，走X904到黑山头口岸，室韦，临江屯，金河，满归，漠河到北极村中石油加满。基本到油箱底了。,油耗,0,
TNwDef7mH086VIkA,你去日产4s换油 你自己不做功课啊？  前差3个螺丝。  后差2个。 但是前差跟变速箱是连着的。 变速箱上左右两边都有加油口， 靠近主驾驶室是变速箱的， 副驾驶室前差速器的。 前差是3个螺丝一个加油口  一个溢油出口  一个放油的。 你自己不盯着让日产来搞。 幸亏没事。,油耗,0,
zDlTvMRyYCwKa8xF,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。   ,动力,0,
zDlTvMRyYCwKa8xF,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。   ,操控,0,
zDlTvMRyYCwKa8xF,-5的2.5马力充沛变速箱响应迅速底盘也比较适合公路运动性价比也略高国产配件也好找修起来也方便。缺点就是有点街车了不特别，另外国产了以后不知道碰撞强度下降了多少。也不知道有没有偷工减料或者使用有污染的内饰配件。   ,安全性,0,
UogXeSFwEqkPtzfy,2014版2.5，4s的意思用5W30避免烧机油。成都港宏不是庞大系，所以机油比较自由。    ,动力,-1,烧机油
3GTkHpz9c2hCUBf5,厦门，再谈谈应该还可以优惠更多    ,价格,0,
TeU5bRmrAu7nYH3w,我的2016森，2.0i，四S也给加的530油，不知道后期会有什么影响。质问为何不按说明书来，说进不到020的货，530也行，没任何问题，我该怎么办？    ,舒适性,0,
IczEUCF9OeqZkvoB,走淘宝包装车，保三个月到半年不等，一定不能线下交易，成色不好或装车后声音大烧机油立马让他给你换个。    ,动力,0,
nqt64k0PfKxEV8yw,排量是车的重要指标，是影响价格的主要因素，选车应当排量优先，其他花里胡哨的什么棒棒糖都不重要。,价格,0,
lubipH73MKQIS8sv,必须2.5油耗差不多的,油耗,0,
X3sRh2LCIPyH98tN,朋友，这种机油是不是全合成，我们这边SSSS店也有，还有一种油是烯润石墨烯，我刚提的新车，想用您说的这种认证油，这种比石墨烯要好吗？    ,动力,0,
XsMqHSkravjTRi9F,前差加油口，在副驾驶位置这边在排气管上面， 主驾驶那边是变速箱加油口， 这两个不要搞错就好了。    ,油耗,0,
YvrzPsmik4ywqQKf,2w优惠真不大…去年这时候16款也1w5 果断提18款,价格,0,
2divbOPKVg9IoxFl,差速器要3升油  这个价格买   跟4S换差不多了,价格,0,
YWHs6hcMtD45eTPv,您哪年车款，排量多大，公里数多少了啊，不烧机油真好呢，5000公里一换吗   ,动力,0,
3ANMDp74sqISGh6n,您好，TPN是什么啊？这个机油哪里有卖，具体品牌怎么搜索呀？   ,动力,0,
Y4LbASV13codN6EU,2.5尊贵导航版eyesight    ,配置,0,
kyTm6Cv4QarHc1WD,我觉得森林人可以了，底盘算是兼顾了操控和舒适性！你去试试欧蓝德，操控不行，底盘还硬,操控,1,可以
kyTm6Cv4QarHc1WD,我觉得森林人可以了，底盘算是兼顾了操控和舒适性！你去试试欧蓝德，操控不行，底盘还硬,舒适性,1,可以
VNl5Kp1n2OLvuyoF,我车市里不用！就是中途或长途！机油消耗大！   ,动力,0,
QTVvDoA0esLXabEH,这问题应该问下加油站阿姨,油耗,0,
YKsMuWnhwGbyJrq0,我就想知道，新款还有异响么，有的话我就放心了??,舒适性,0,
WPLv2wTS5mcbAyqC,起步有点顿 开起来动力可以 上八十没感觉,动力,1,可以
X5GqPFwdu2h3tfMp,16款哥们优惠多少啊 可否私一下交流？,价格,0,
vbOkxmaF1PAjc2Uo,豪华版外观看有没有后视镜转向灯，时尚和尊贵无法区分。,外观,0,
9Go7LYni4RPyCtcz,后排是忽悠 容易晕车  靠背放倒一点  跑长途还行,舒适性,-1,忽悠 容易晕车
iNG3rXC5FbM0K6qv,靠，北方的庞大一分钱优惠都不给，在此祝庞大生意蒸蒸日上。,价格,0,
pbsnoyW3Ok57DXHg,买2.5至少不会觉得动力太强应该买2.0吧，不过具体还是看实际用车情况,动力,0,
rJNezDm0YASVn4kT,不错，谢谢分享。 盘边凸起是磨损所致，换两次刹车片盘就差不多下课了，好的刹车片不应当啃盘。,安全性,0,
WKnSNgZmtcPw4Iy8,应当正常磨损，都换了一次刹车片了，刹车盘也差不多磨成这样。我的车才3万多公里，刹车片还没换过，刹车盘也有凸起。   ,安全性,0,
PsG1IAJTWYUgVpH6,优惠四万，换全车油液，达不到要求果断放弃！,价格,0,
njSEIcYRLT0wm4Hf,几十公里的盘山也没啥反应，就是机油温度高点，海拔4000左右没啥事再高我没去过,动力,0,
V7IbnJ2Wzds6fGZo,优惠4-5W然后加上免费更换全车油水可以考虑购买。否则建议还是不要贪这个便宜了。,价格,0,
nMNxwfR97CiZykA5,海拔三千五百米以上有影响，发动机转数上升尤其是山路上坡时加速影响较明显,动力,0,
1qEinYIhcDlepTR4,1，改氙气透镜大灯2，全包围脚垫3，胎压计（大众那种）4，记录仪5进口雨挡6自动折叠升窗器7后备箱橡胶护条8后视镜小圆镜9龙膜10后备箱挂网 我装了这些,配置,0,
4IgJrP1kyRj7fmao,座椅中不溜吧，不好也不坏,内饰,0,
IlutGLQ9TeNXsRrm,嗯??，我开的比你少，市区开开还是不错的，操控不错    ,操控,1,不错
myQPtC7zA9Megpwb,如果按照国内的出厂质检推断，只检查外观和基本性能而已不可能检查到烧机油的。第一点倒是有可能，但是活塞环质量和神钢又没关系了……我觉得就是采购批次问题，或者设计失误。    ,动力,0,
s87wpxoCDcLXkET0,我做完免费的首保就不去了！4S用的机油差又贵的…；后来后减震漏油他们照样也给索赔了，当然你要能镇的信他们才行，要抓住他们的心态：索赔时4S从厂家那里赚的更多！,动力,0,
jkQIgUbeCTZxuESw,你的行李架掰着会“咂咂咂”直响不？    ,舒适性,0,
r7s3BRUX6O9FdhbS,建议查询下 11款2.5维修手册里的机油泵压力和13款是否相同 如果机油压力一致 就可以通用（前提螺纹也一致）,动力,0,
HoJdkSfqRFnUQixP,改成力狮GT的刹车比你这还要好，   ,安全性,0,
yvmKlapLNGCrTeUA,我都是晚上环线上直接地板油加速。    ,动力,0,
